feedback_id,customer_id,store_id,rating,comment,channel,date
18195,6450,5,4,Quick billing and smooth process.,WhatsApp,2022-02-24
18196,6210,4,2,"Product is average, expected much more.",Phone-Call,2024-09-22
18197,6080,3,5,Store was clean and well organized.,App,2025-12-13
18198,6489,8,3,Satisfactory but room for improvement.,Website,2025-04-23
18199,6156,6,5,Best electronics store in the city!,Email,2022-07-05
18200,6133,5,5,Amazing product quality. Very satisfied.,App,2023-03-14
18201,6471,9,3,"Average experience, nothing special.",WhatsApp,2023-08-24
18202,6487,4,5,Store was clean and well organized.,In-Store,2024-05-28
18203,6121,6,3,Service was okay but could be improved.,WhatsApp,2024-12-21
18204,6364,3,2,Will not visit again. Terrible experience.,Website,2025-02-13
18205,6283,3,5,Quick billing and smooth process.,WhatsApp,2023-08-26
18206,6153,10,4,Amazing product quality. Very satisfied.,In-Store,2022-07-23
18207,6192,4,4,Will definitely come back again!,Phone-Call,2024-11-13
18208,6113,6,3,Product meets basic expectations.,In-Store,2023-06-05
18209,6017,3,5,Best electronics store in the city!,WhatsApp,2023-12-07
18210,6430,9,4,Amazing product quality. Very satisfied.,Phone-Call,2023-08-10
18211,6247,10,4,Store was clean and well organized.,Phone-Call,2023-12-07
18212,6294,7,2,Overpriced and poor quality.,Website,2022-09-15
18213,6079,5,5,Staff went above and beyond to help.,In-Store,2024-01-29
18214,6043,1,2,Below average experience overall.,App,2024-12-31
18215,6089,5,2,Below average experience overall.,Phone-Call,2023-02-06
18216,6207,3,3,Store was clean but staff seemed busy.,Phone-Call,2023-08-02
18217,6036,7,3,"Average experience, nothing special.",App,2023-08-11
18218,6270,8,5,Outstanding support and great deals.,WhatsApp,2024-02-23
18219,6181,9,5,Will definitely come back again!,App,2025-07-09
18220,6049,8,4,Amazing product quality. Very satisfied.,In-Store,2023-10-14
18221,6092,8,4,Good value for money.,Email,2022-05-25
18222,6370,2,5,Good value for money.,Website,2025-12-22
18223,6266,1,4,Outstanding support and great deals.,App,2026-02-07
18224,6354,1,1,Below average experience overall.,WhatsApp,2024-01-09
18225,6020,8,2,Limited product options and low stock.,Website,2024-10-26
18226,6139,3,2,Price is not justified for the quality.,WhatsApp,2025-10-18
18227,6431,9,1,Price is not justified for the quality.,Email,2026-01-31
18228,6412,6,3,"Average experience, nothing special.",Website,2022-09-24
18229,6328,9,1,Will not visit again. Terrible experience.,App,2023-10-28
18230,6422,9,3,Satisfactory but room for improvement.,Phone-Call,2025-09-14
18231,6376,9,3,Would recommend to friends.,Email,2022-12-12
18232,6278,10,5,Five stars well deserved!,App,2022-05-02
18233,6072,8,5,Outstanding support and great deals.,Website,2024-06-09
18234,6408,9,4,Store was clean and well organized.,App,2025-10-09
18235,6170,2,2,Packaging was damaged on arrival.,App,2025-12-10
18236,6364,9,4,Quick billing and smooth process.,WhatsApp,2024-08-22
18237,6309,7,2,"Billing took forever, staff was rude.",WhatsApp,2023-11-15
18238,6212,9,5,Store was clean and well organized.,In-Store,2022-08-16
18239,6172,7,5,Five stars well deserved!,App,2022-06-03
18240,6068,8,5,Outstanding support and great deals.,Phone-Call,2022-07-05
18241,6077,10,5,Amazing product quality. Very satisfied.,Phone-Call,2025-02-02
18242,6386,4,4,Super fast billing and great ambience.,Website,2025-07-14
18243,6096,7,1,Return process was complicated.,Email,2023-06-30
18244,6493,9,2,Price is not justified for the quality.,Phone-Call,2024-06-23
18245,6363,4,5,Super fast billing and great ambience.,WhatsApp,2022-06-28
18246,6115,3,5,Best electronics store in the city!,In-Store,2025-11-14
18247,6024,6,3,Service was okay but could be improved.,App,2023-05-06
18248,6457,2,2,Will not visit again. Terrible experience.,Phone-Call,2025-10-15
18249,6041,5,4,Amazing product quality. Very satisfied.,Website,2023-01-23
18250,6467,8,5,Good value for money.,Email,2024-06-21
18251,6267,3,4,Quick billing and smooth process.,Phone-Call,2026-01-05
18252,6421,10,4,Store was clean and well organized.,In-Store,2024-06-17
18253,6195,1,4,Five stars well deserved!,Email,2022-09-28
18254,6275,2,2,Price is not justified for the quality.,App,2025-07-06
18255,6103,7,3,Satisfactory but room for improvement.,Website,2024-08-06
18256,6139,8,3,Satisfactory but room for improvement.,Website,2025-04-05
18257,6342,8,1,Below average experience overall.,In-Store,2025-08-23
18258,6325,5,4,Outstanding support and great deals.,Website,2025-07-12
18259,6385,10,4,Good value for money.,WhatsApp,2022-10-10
18260,6364,7,5,Amazing product quality. Very satisfied.,Phone-Call,2022-03-21
18261,6050,8,1,Return process was complicated.,WhatsApp,2022-12-24
18262,6446,5,3,Service was okay but could be improved.,WhatsApp,2023-07-13
18263,6187,3,4,Store was clean and well organized.,In-Store,2025-12-14
18264,6470,8,3,"Met some expectations, decent selection.",Website,2023-11-07
18265,6359,3,3,Would recommend to friends.,Phone-Call,2025-06-10
18266,6477,7,5,Outstanding support and great deals.,Email,2022-06-28
18267,6162,6,3,Store was clean but staff seemed busy.,Phone-Call,2024-08-30
18268,6124,6,1,Below average experience overall.,In-Store,2026-02-01
18269,6324,5,1,Below average experience overall.,Phone-Call,2025-01-06
18270,6164,7,2,Below average experience overall.,Email,2023-08-25
18271,6373,4,1,Return process was complicated.,Phone-Call,2022-12-31
18272,6373,4,1,Packaging was damaged on arrival.,App,2023-06-13
18273,6227,10,5,Quick billing and smooth process.,Website,2022-12-01
18274,6254,2,4,Quick billing and smooth process.,Phone-Call,2025-05-25
18275,6096,5,1,Limited product options and low stock.,App,2025-07-20
18276,6429,1,5,Quick billing and smooth process.,Email,2022-05-09
18277,6440,6,1,Price is not justified for the quality.,In-Store,2023-06-10
18278,6224,3,5,Five stars well deserved!,In-Store,2023-09-15
18279,6156,7,4,Five stars well deserved!,App,2025-09-24
18280,6270,7,5,Will definitely come back again!,In-Store,2022-09-02
18281,6410,9,4,Will definitely come back again!,App,2026-01-17
18282,6293,7,4,Quick billing and smooth process.,Email,2024-06-26
18283,6023,7,4,Staff went above and beyond to help.,In-Store,2023-06-20
18284,6108,3,5,Super fast billing and great ambience.,In-Store,2022-03-18
18285,6129,1,2,Price is not justified for the quality.,Website,2022-06-26
18286,6246,1,3,Satisfactory but room for improvement.,Phone-Call,2025-09-25
18287,6052,6,5,Staff went above and beyond to help.,App,2022-08-05
18288,6197,8,3,Would recommend to friends.,Website,2025-04-14
18289,6255,2,4,Good value for money.,Website,2023-04-04
18290,6481,10,5,Good value for money.,WhatsApp,2025-07-05
18291,6097,6,4,Will definitely come back again!,Phone-Call,2022-07-27
18292,6007,4,4,Staff went above and beyond to help.,App,2024-08-21
18293,6418,6,3,"Met some expectations, decent selection.",WhatsApp,2024-12-08
18294,6086,8,5,Five stars well deserved!,Website,2024-03-04
18295,6215,7,4,Amazing product quality. Very satisfied.,Phone-Call,2022-03-04
18296,6332,6,5,Good value for money.,WhatsApp,2025-01-07
18297,6007,4,5,Store was clean and well organized.,App,2023-05-18
18298,6348,10,4,Good value for money.,Phone-Call,2024-05-17
18299,6042,4,1,"Billing took forever, staff was rude.",App,2023-04-08
18300,6365,1,5,Store was clean and well organized.,Email,2022-06-19
18301,6440,6,2,Will not visit again. Terrible experience.,App,2026-01-04
18302,6148,10,5,Staff went above and beyond to help.,Website,2023-01-10
18303,6073,4,3,"Met some expectations, decent selection.",Website,2024-09-21
18304,6143,1,5,Staff went above and beyond to help.,WhatsApp,2022-08-16
18305,6439,10,4,Amazing product quality. Very satisfied.,Phone-Call,2022-10-21
18306,6477,9,1,"Long waiting time, no one attended to us.",Email,2023-11-24
18307,6054,5,1,Will not visit again. Terrible experience.,App,2022-03-06
18308,6407,3,4,Will definitely come back again!,Phone-Call,2023-04-28
18309,6077,4,2,Packaging was damaged on arrival.,Website,2022-09-20
18310,6465,6,3,Satisfactory but room for improvement.,WhatsApp,2026-03-11
18311,6291,4,3,Would recommend to friends.,In-Store,2024-12-22
18312,6276,10,5,Five stars well deserved!,Email,2023-04-12
18313,6183,4,2,"Product is average, expected much more.",WhatsApp,2024-08-17
18314,6206,8,1,Return process was complicated.,WhatsApp,2022-05-23
18315,6254,7,5,Will definitely come back again!,In-Store,2022-10-20
18316,6478,9,3,Would recommend to friends.,WhatsApp,2024-08-13
18317,6436,3,1,Limited product options and low stock.,Email,2025-07-10
18318,6265,2,5,Staff went above and beyond to help.,Email,2025-10-10
18319,6365,7,3,Product meets basic expectations.,Website,2024-08-21
18320,6286,4,4,Amazing product quality. Very satisfied.,WhatsApp,2022-12-22
18321,6338,4,4,Good value for money.,Phone-Call,2022-11-15
18322,6373,2,3,Service was okay but could be improved.,In-Store,2023-01-08
18323,6272,9,3,Service was okay but could be improved.,Website,2022-05-16
18324,6283,9,5,Outstanding support and great deals.,Phone-Call,2025-01-27
18325,6203,8,1,"Long waiting time, no one attended to us.",WhatsApp,2025-11-27
18326,6382,9,4,Super fast billing and great ambience.,In-Store,2023-04-05
18327,6169,3,5,Outstanding support and great deals.,App,2025-10-02
18328,6037,5,5,Store was clean and well organized.,Phone-Call,2024-12-22
18329,6209,5,4,Will definitely come back again!,App,2023-10-20
18330,6053,2,1,Overpriced and poor quality.,Email,2023-12-07
18331,6401,5,4,Amazing product quality. Very satisfied.,Email,2025-12-30
18332,6259,6,5,Quick billing and smooth process.,WhatsApp,2025-11-03
18333,6169,2,2,"Billing took forever, staff was rude.",Website,2025-09-25
18334,6199,7,3,Store was clean but staff seemed busy.,WhatsApp,2023-05-08
18335,6414,6,5,Outstanding support and great deals.,Phone-Call,2025-05-19
18336,6044,8,4,Amazing product quality. Very satisfied.,App,2022-03-17
18337,6451,6,1,Will not visit again. Terrible experience.,WhatsApp,2023-04-12
18338,6388,7,1,Below average experience overall.,Phone-Call,2025-11-21
18339,6134,7,4,Good value for money.,Email,2025-12-05
18340,6180,1,4,Good value for money.,Email,2026-01-15
18341,6050,10,3,Satisfactory but room for improvement.,WhatsApp,2024-02-09
18342,6217,7,2,Limited product options and low stock.,Website,2023-03-28
18343,6230,6,2,"Billing took forever, staff was rude.",Phone-Call,2024-08-24
18344,6257,9,3,Service was okay but could be improved.,WhatsApp,2023-01-05
18345,6490,5,5,Staff went above and beyond to help.,Website,2025-04-23
18346,6281,10,5,Store was clean and well organized.,WhatsApp,2022-02-04
18347,6181,5,4,Good value for money.,Email,2025-08-16
18348,6211,10,4,Store was clean and well organized.,Website,2025-10-09
18349,6309,8,4,Store was clean and well organized.,In-Store,2023-11-25
18350,6131,2,4,Will definitely come back again!,In-Store,2024-01-25
18351,6212,7,5,Five stars well deserved!,Website,2022-03-18
18352,6129,8,4,Amazing product quality. Very satisfied.,Phone-Call,2022-03-09
18353,6454,6,4,Staff went above and beyond to help.,Email,2023-07-07
18354,6104,6,4,Five stars well deserved!,In-Store,2022-09-12
18355,6374,8,5,Five stars well deserved!,App,2025-09-20
18356,6278,8,2,Below average experience overall.,WhatsApp,2025-02-20
18357,6386,4,5,Quick billing and smooth process.,Website,2022-11-30
18358,6265,2,1,Below average experience overall.,App,2023-07-28
18359,6217,4,4,Store was clean and well organized.,WhatsApp,2022-03-30
18360,6453,1,2,"Long waiting time, no one attended to us.",Website,2025-05-02
18361,6196,1,5,Store was clean and well organized.,Email,2022-06-09
18362,6365,4,3,Satisfactory but room for improvement.,App,2024-05-31
18363,6191,3,3,Store was clean but staff seemed busy.,In-Store,2023-01-08
18364,6244,2,4,Super fast billing and great ambience.,Phone-Call,2023-10-19
18365,6112,9,5,Amazing product quality. Very satisfied.,Phone-Call,2022-01-14
18366,6314,3,5,Amazing product quality. Very satisfied.,WhatsApp,2025-07-21
18367,6463,4,4,Staff went above and beyond to help.,In-Store,2022-11-20
18368,6221,5,3,Would recommend to friends.,Phone-Call,2025-01-04
18369,6197,10,5,Store was clean and well organized.,Website,2026-02-03
18370,6476,4,1,Will not visit again. Terrible experience.,App,2024-08-29
18371,6474,5,3,"Met some expectations, decent selection.",Email,2024-04-25
18372,6335,6,4,Quick billing and smooth process.,Phone-Call,2022-12-27
18373,6215,6,1,Packaging was damaged on arrival.,WhatsApp,2025-07-16
18374,6015,7,4,Amazing product quality. Very satisfied.,In-Store,2025-07-05
18375,6165,6,5,Outstanding support and great deals.,App,2022-08-22
18376,6499,8,4,Good value for money.,WhatsApp,2022-04-18
18377,6171,10,4,Super fast billing and great ambience.,In-Store,2022-06-14
18378,6097,4,5,Good value for money.,App,2022-05-22
18379,6266,8,1,Price is not justified for the quality.,Website,2022-02-04
18380,6063,2,3,"Met some expectations, decent selection.",WhatsApp,2026-02-15
18381,6078,10,4,Super fast billing and great ambience.,Email,2024-07-16
18382,6019,9,5,Will definitely come back again!,In-Store,2024-02-29
18383,6117,5,3,Store was clean but staff seemed busy.,App,2022-02-25
18384,6267,3,3,Service was okay but could be improved.,Website,2025-10-19
18385,6248,10,5,Store was clean and well organized.,In-Store,2025-11-05
18386,6209,2,5,Store was clean and well organized.,WhatsApp,2022-09-08
18387,6285,4,4,Good value for money.,App,2024-03-09
18388,6357,2,4,Amazing product quality. Very satisfied.,Email,2024-07-02
18389,6467,2,4,Five stars well deserved!,Phone-Call,2025-08-11
18390,6491,5,3,Satisfactory but room for improvement.,Phone-Call,2022-08-21
18391,6153,6,4,Best electronics store in the city!,WhatsApp,2026-02-25
18392,6168,7,4,Best electronics store in the city!,WhatsApp,2023-03-02
18393,6180,8,5,Five stars well deserved!,Email,2022-06-25
18394,6249,3,4,Best electronics store in the city!,App,2026-01-08
18395,6387,3,1,"Long waiting time, no one attended to us.",In-Store,2024-06-08
18396,6446,3,1,"Product is average, expected much more.",In-Store,2023-06-20
18397,6442,6,4,Store was clean and well organized.,Phone-Call,2023-10-25
18398,6029,3,5,Will definitely come back again!,In-Store,2024-12-25
18399,6195,10,4,Outstanding support and great deals.,Website,2023-11-14
18400,6496,8,5,Will definitely come back again!,Phone-Call,2023-08-21
18401,6454,9,4,Store was clean and well organized.,Email,2023-10-22
18402,6429,8,1,Return process was complicated.,WhatsApp,2024-06-19
18403,6377,5,2,Overpriced and poor quality.,Website,2026-03-17
18404,6134,1,3,"Average experience, nothing special.",App,2024-01-28
18405,6093,2,5,Five stars well deserved!,Phone-Call,2025-03-17
18406,6301,10,3,Store was clean but staff seemed busy.,Website,2024-08-08
18407,6077,3,5,Store was clean and well organized.,Phone-Call,2026-03-30
18408,6119,5,1,Return process was complicated.,Website,2023-10-17
18409,6248,3,4,Will definitely come back again!,Email,2024-03-22
18410,6094,5,5,Super fast billing and great ambience.,App,2025-12-12
18411,6470,9,4,Good value for money.,WhatsApp,2024-09-20
18412,6336,4,1,Return process was complicated.,App,2025-03-12
18413,6419,3,5,Outstanding support and great deals.,Email,2023-02-14
18414,6228,7,3,Product meets basic expectations.,Phone-Call,2022-07-18
18415,6186,2,3,Product meets basic expectations.,In-Store,2022-03-10
18416,6119,1,5,Quick billing and smooth process.,App,2023-02-16
18417,6188,6,3,Would recommend to friends.,WhatsApp,2025-01-06
18418,6423,10,3,Store was clean but staff seemed busy.,Email,2023-08-16
18419,6356,2,1,Overpriced and poor quality.,Phone-Call,2022-11-01
18420,6348,7,5,Staff went above and beyond to help.,In-Store,2022-05-10
18421,6185,1,5,Amazing product quality. Very satisfied.,Website,2025-07-25
18422,6498,3,4,Good value for money.,Email,2023-03-25
18423,6140,2,5,Five stars well deserved!,WhatsApp,2023-08-31
18424,6305,10,1,Return process was complicated.,App,2022-06-17
18425,6342,3,1,Below average experience overall.,Email,2025-06-08
18426,6174,7,5,Quick billing and smooth process.,WhatsApp,2024-11-17
18427,6340,6,3,Store was clean but staff seemed busy.,App,2025-12-03
18428,6071,8,1,Limited product options and low stock.,Phone-Call,2022-10-05
